time	V(in)	V(vt1)	V(vt2)	I(D2)
2.056394650609980e-002	4.803927e+000	5.299374e+000	4.800185e+000	5.708131e-003
2.056417650609980e-002	4.803666e+000	5.299374e+000	4.800185e+000	5.708122e-003
2.056440650609981e-002	4.803380e+000	5.299374e+000	4.800185e+000	5.708113e-003
2.056463650609981e-002	4.803071e+000	5.299374e+000	4.800185e+000	5.708104e-003
2.056486650609981e-002	4.802737e+000	5.299374e+000	4.800185e+000	5.708095e-003
2.056509650609981e-002	4.802379e+000	5.299374e+000	4.800185e+000	5.708085e-003
2.056532650609981e-002	4.801997e+000	5.299374e+000	4.800185e+000	5.708077e-003
2.056533009984981e-002	4.801991e+000	5.299374e+000	4.800185e+000	5.708077e-003
2.056533728734981e-002	4.801978e+000	5.299374e+000	4.800185e+000	5.708076e-003
2.056534102994196e-002	4.801972e+000	5.299374e+000	4.800185e+000	5.708076e-003
2.056534366413464e-002	4.801968e+000	5.299374e+000	4.800185e+000	5.708076e-003
2.056534767798605e-002	4.801960e+000	5.299374e+000	4.800185e+000	5.708076e-003
2.056535047936743e-002	4.801956e+000	5.299374e+000	4.800185e+000	5.708076e-003
2.056535283295377e-002	4.801951e+000	5.299374e+000	4.800185e+000	5.708076e-003
2.056535566722814e-002	4.801947e+000	5.299374e+000	4.800185e+000	5.708075e-003
2.056535875743626e-002	4.801941e+000	5.299374e+000	4.800185e+000	5.708075e-003
2.056536278009305e-002	4.801934e+000	5.299374e+000	4.800185e+000	5.708075e-003
2.056536758199701e-002	4.801926e+000	5.299374e+000	4.800185e+000	5.708075e-003
2.056537452899623e-002	4.801914e+000	5.299374e+000	4.800185e+000	5.708075e-003
2.056540320512452e-002	4.801864e+000	5.299374e+000	4.800185e+000	5.708074e-003
2.056542514233178e-002	4.801826e+000	5.299374e+000	4.800185e+000	5.708073e-003
2.056546558339127e-002	4.801754e+000	5.299374e+000	4.800185e+000	5.708072e-003
2.056551679983788e-002	4.801663e+000	5.299374e+000	4.800185e+000	5.708070e-003
2.056557058586626e-002	4.801566e+000	5.299374e+000	4.800185e+000	5.708069e-003
2.056566394955486e-002	4.801394e+000	5.299374e+000	4.800185e+000	5.708065e-003
2.056576313936286e-002	4.801208e+000	5.299374e+000	4.800185e+000	5.708063e-003
2.056586863025800e-002	4.801004e+000	5.299374e+000	4.800185e+000	5.708059e-003
2.056597987344575e-002	4.800785e+000	5.299374e+000	4.800185e+000	5.708056e-003
2.056609937250564e-002	4.800543e+000	5.299374e+000	4.800185e+000	5.708052e-003
2.056637670320275e-002	4.799959e+000	5.299374e+000	4.800185e+000	5.708043e-003
2.056645650947177e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645657079382e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645657828356e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658045536e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658049400e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658166381e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658239840e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658314978e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658427108e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658502219e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658577313e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658702036e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658819118e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645658987163e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645659105096e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645659267500e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645659503181e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645659904346e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645660706675e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645662311333e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056645684776546e-002	4.799785e+000	5.299374e+000	4.800185e+000	5.708040e-003
2.056658804460929e-002	4.799492e+000	5.299374e+000	4.800185e+000	5.708036e-003
2.056671949819841e-002	4.799193e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056671976174641e-002	4.799192e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672028884239e-002	4.799191e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672036270943e-002	4.799191e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672047657916e-002	4.799191e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672054596027e-002	4.799191e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672062215926e-002	4.799190e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672070058042e-002	4.799190e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672077965184e-002	4.799190e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672088254347e-002	4.799190e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672100476811e-002	4.799190e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672117383521e-002	4.799189e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672141256686e-002	4.799189e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672175609277e-002	4.799188e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672227963520e-002	4.799186e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672306786521e-002	4.799185e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672429058723e-002	4.799182e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056672618545831e-002	4.799177e+000	5.299374e+000	4.800185e+000	5.708032e-003
2.056673375304594e-002	4.799160e+000	5.299374e+000	4.800185e+000	5.708031e-003
2.056674095723251e-002	4.799143e+000	5.299374e+000	4.800185e+000	5.708031e-003
2.056675027715331e-002	4.799121e+000	5.299374e+000	4.800185e+000	5.708031e-003
2.056676029015819e-002	4.799098e+000	5.299374e+000	4.800185e+000	5.708030e-003
2.056676979823625e-002	4.799076e+000	5.299374e+000	4.800185e+000	5.708030e-003
2.056677926077315e-002	4.799054e+000	5.299374e+000	4.800185e+000	5.708030e-003
2.056678669079398e-002	4.799037e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056679181837695e-002	4.799025e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056679703818687e-002	4.799013e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056680232721134e-002	4.799000e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056680858358373e-002	4.798985e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681575788489e-002	4.798969e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681710062190e-002	4.798966e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681711903064e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713196952e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713329633e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713394114e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713437783e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713497932e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713598116e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713716512e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681713879587e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681714095340e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681714483178e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681715233993e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681716735622e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056681737758434e-002	4.798965e+000	5.299374e+000	4.800185e+000	5.708029e-003
2.056683670348267e-002	4.798920e+000	5.299374e+000	4.800185e+000	5.708028e-003
2.056684901101850e-002	4.798891e+000	5.299374e+000	4.800185e+000	5.708028e-003
2.056685995885523e-002	4.798865e+000	5.299374e+000	4.800185e+000	5.708027e-003
2.056687218450165e-002	4.798836e+000	5.299374e+000	4.800185e+000	5.708027e-003
2.056688887343453e-002	4.798796e+000	5.299374e+000	4.800185e+000	5.708027e-003
2.056690560469320e-002	4.798757e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690563823937e-002	4.798757e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690570533171e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690571724164e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690572885080e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690573939731e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690575104088e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690577432802e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690582090231e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690591405088e-002	4.798756e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056690814502545e-002	4.798750e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056691037600001e-002	4.798745e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056691260697457e-002	4.798740e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056691483794914e-002	4.798734e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056691706892370e-002	4.798729e+000	5.299374e+000	4.800185e+000	5.708026e-003
2.056691929989826e-002	4.798724e+000	5.299374e+000	4.800185e+000	5.708025e-003
2.056692153087283e-002	4.798718e+000	5.299374e+000	4.800185e+000	5.708025e-003
2.056693134603731e-002	4.798695e+000	5.299374e+000	4.800185e+000	5.708025e-003
2.056694247378119e-002	4.798668e+000	5.299374e+000	4.800185e+000	5.708025e-003
2.056695754997398e-002	4.798632e+000	5.299374e+000	4.800185e+000	5.708024e-003
2.056697282146674e-002	4.798595e+000	5.299374e+000	4.800185e+000	5.708023e-003
2.056699841062180e-002	4.798534e+000	5.299374e+000	4.800185e+000	5.708023e-003
2.056702820860223e-002	4.798461e+000	5.299374e+000	4.800185e+000	5.708021e-003
2.056706290624541e-002	4.798377e+000	5.299374e+000	4.800185e+000	5.708020e-003
2.056711601472840e-002	4.798246e+000	5.299374e+000	4.800185e+000	5.708018e-003
2.056721209085205e-002	4.798007e+000	5.299374e+000	4.800185e+000	5.708015e-003
2.056731325304475e-002	4.797752e+000	5.299374e+000	4.800185e+000	5.708012e-003
2.056743483331053e-002	4.797440e+000	5.299374e+000	4.800185e+000	5.708008e-003
2.056755938553277e-002	4.797114e+000	5.299374e+000	4.800185e+000	5.708004e-003
2.056769916987132e-002	4.796742e+000	5.299374e+000	4.800185e+000	5.708000e-003
2.056783565027296e-002	4.796371e+000	5.299374e+000	4.800185e+000	5.707996e-003
2.056796475968485e-002	4.796014e+000	5.299374e+000	4.800185e+000	5.707992e-003
2.056812887668551e-002	4.795551e+000	5.299374e+000	4.800185e+000	5.707988e-003
2.056829990778209e-002	4.795059e+000	5.299374e+000	4.800185e+000	5.707983e-003
2.056848244219054e-002	4.794521e+000	5.299374e+000	4.800185e+000	5.707978e-003
2.056871244219054e-002	4.793828e+000	5.299374e+000	4.800185e+000	5.707972e-003
2.056894244219054e-002	4.793117e+000	5.299374e+000	4.800185e+000	5.707965e-003
2.056917244219055e-002	4.792389e+000	5.299374e+000	4.800185e+000	5.707959e-003
2.056940244219055e-002	4.791644e+000	5.299374e+000	4.800185e+000	5.707953e-003
2.056963244219055e-002	4.790883e+000	5.299374e+000	4.800185e+000	5.707947e-003
2.057009244219055e-002	4.789313e+000	5.299374e+000	4.800185e+000	5.707934e-003
2.057055244219055e-002	4.787686e+000	5.299374e+000	4.800185e+000	5.707922e-003
2.057101244219055e-002	4.786006e+000	5.299374e+000	4.800185e+000	5.707910e-003
2.057170244219055e-002	4.783398e+000	5.299374e+000	4.800185e+000	5.707892e-003
2.057239244219055e-002	4.780698e+000	5.299374e+000	4.800185e+000	5.707874e-003
2.057308244219055e-002	4.777926e+000	5.299374e+000	4.800185e+000	5.707856e-003
2.057334529933341e-002	4.776853e+000	5.299374e+000	4.800185e+000	5.707849e-003
2.057360815647627e-002	4.775775e+000	5.299374e+000	4.800185e+000	5.707842e-003
2.057387101361912e-002	4.774692e+000	5.299374e+000	4.800185e+000	5.707836e-003
2.057413387076198e-002	4.773606e+000	5.299374e+000	4.800185e+000	5.707829e-003
2.057439672790484e-002	4.772516e+000	5.299374e+000	4.800185e+000	5.707822e-003
2.057465958504770e-002	4.771422e+000	5.299374e+000	4.800185e+000	5.707814e-003
2.057492244219055e-002	4.770323e+000	5.299374e+000	4.800185e+000	5.707807e-003
2.057515244219055e-002	4.769364e+000	5.299374e+000	4.800185e+000	5.707801e-003
2.057538244219056e-002	4.768406e+000	5.299374e+000	4.800185e+000	5.707795e-003
2.057546979079718e-002	4.768042e+000	5.299374e+000	4.800185e+000	5.707793e-003
2.057552544248459e-002	4.767810e+000	5.299374e+000	4.800185e+000	5.707792e-003
2.057555759137192e-002	4.767677e+000	5.299374e+000	4.800185e+000	5.707791e-003
2.057562188914659e-002	4.767409e+000	5.299374e+000	4.800185e+000	5.707789e-003
2.057563756305700e-002	4.767344e+000	5.299374e+000	4.800185e+000	5.707788e-003
2.057564492538944e-002	4.767313e+000	5.299374e+000	4.800185e+000	5.707788e-003
2.057565203928498e-002	4.767284e+000	5.299374e+000	4.800185e+000	5.707788e-003
2.057565881102014e-002	4.767256e+000	5.299374e+000	4.800185e+000	5.707788e-003
2.057567136931755e-002	4.767203e+000	5.299374e+000	4.800185e+000	5.707787e-003
2.057568419797182e-002	4.767150e+000	5.299374e+000	4.800185e+000	5.707787e-003
2.057570446833366e-002	4.767066e+000	5.299374e+000	4.800185e+000	5.707786e-003
2.057573043581962e-002	4.766958e+000	5.299374e+000	4.800185e+000	5.707786e-003
2.057575294422498e-002	4.766864e+000	5.299374e+000	4.800185e+000	5.707785e-003
2.057577680830821e-002	4.766766e+000	5.299374e+000	4.800185e+000	5.707785e-003
2.057584148713456e-002	4.766497e+000	5.299374e+000	4.800185e+000	5.707783e-003
2.057587538845435e-002	4.766356e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057587689313053e-002	4.766350e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057587990248289e-002	4.766338e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588108671756e-002	4.766333e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588345518690e-002	4.766323e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588432710709e-002	4.766319e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588537361083e-002	4.766315e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588600998542e-002	4.766312e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588663453742e-002	4.766310e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588726606727e-002	4.766307e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588810285398e-002	4.766304e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588886294199e-002	4.766301e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057588991399554e-002	4.766296e+000	5.299374e+000	4.800185e+000	5.707782e-003
2.057589111213699e-002	4.766291e+000	5.299374e+000	4.800185e+000	5.707783e-003
2.057589295842020e-002	4.766284e+000	5.299374e+000	4.800185e+000	5.707785e-003
2.057589591493582e-002	4.766271e+000	5.299374e+000	4.800185e+000	5.707792e-003
2.057590024039983e-002	4.766253e+000	5.299374e+000	4.800185e+000	5.707814e-003
2.057590506869688e-002	4.766233e+000	5.299374e+000	4.800185e+000	5.707862e-003
2.057591064639600e-002	4.766210e+000	5.299374e+000	4.800185e+000	5.707962e-003
2.057591719603510e-002	4.766183e+000	5.299374e+000	4.800185e+000	5.708149e-003
2.057592546945252e-002	4.766149e+000	5.299374e+000	4.800185e+000	5.708515e-003
2.057593721140362e-002	4.766100e+000	5.299374e+000	4.800185e+000	5.709245e-003
2.057594660125061e-002	4.766061e+000	5.299374e+000	4.800185e+000	5.709996e-003
2.057595555762576e-002	4.766024e+000	5.299374e+000	4.800185e+000	5.710840e-003
2.057596512232038e-002	4.765985e+000	5.299374e+000	4.800185e+000	5.711804e-003
2.057597037539486e-002	4.765963e+000	5.299374e+000	4.800185e+000	5.712337e-003
2.057598479338172e-002	4.765903e+000	5.299374e+000	4.800185e+000	5.713748e-003
2.057599966509487e-002	4.765841e+000	5.299374e+000	4.800185e+000	5.715125e-003
2.057600857036263e-002	4.765804e+000	5.299374e+000	4.800185e+000	5.715925e-003
2.057602643071204e-002	4.765730e+000	5.299374e+000	4.800185e+000	5.717496e-003
2.057607403178496e-002	4.765533e+000	5.299374e+000	4.800185e+000	5.721691e-003
2.057612163285789e-002	4.765337e+000	5.299374e+000	4.800185e+000	5.725887e-003
2.057616923393082e-002	4.765140e+000	5.299374e+000	4.800185e+000	5.730085e-003
2.057621683500375e-002	4.764944e+000	5.299374e+000	4.800185e+000	5.734285e-003
2.057626443607667e-002	4.764747e+000	5.299374e+000	4.800185e+000	5.738487e-003
2.057631203714960e-002	4.764551e+000	5.299374e+000	4.800185e+000	5.742691e-003
2.057635963822253e-002	4.764355e+000	5.299374e+000	4.800185e+000	5.746896e-003
2.057721088378420e-002	4.760888e+000	5.299374e+000	4.800185e+000	5.822048e-003
2.057744088378420e-002	4.759965e+000	5.299374e+000	4.800185e+000	5.842353e-003
2.057809802664135e-002	4.757339e+000	5.299374e+000	4.800185e+000	5.900372e-003
2.057875516949849e-002	4.754826e+000	5.299374e+000	4.800185e+000	5.958392e-003
2.057941231235564e-002	4.752427e+000	5.299374e+000	4.800185e+000	6.016415e-003
2.058006945521278e-002	4.750142e+000	5.299374e+000	4.800185e+000	6.074439e-003
2.058072659806992e-002	4.747971e+000	5.299374e+000	4.800185e+000	6.132466e-003
2.058138374092707e-002	4.745914e+000	5.299374e+000	4.800185e+000	6.190494e-003
2.058204088378421e-002	4.743970e+000	5.299374e+000	4.800185e+000	6.248524e-003
2.058273088378421e-002	4.742136e+000	5.299374e+000	4.800185e+000	6.309458e-003
2.058342088378421e-002	4.740488e+000	5.299374e+000	4.800185e+000	6.370394e-003
2.058411088378422e-002	4.739036e+000	5.299374e+000	4.800185e+000	6.431332e-003
2.058480088378422e-002	4.737789e+000	5.299374e+000	4.800185e+000	6.492272e-003
2.058549088378422e-002	4.736755e+000	5.299374e+000	4.800185e+000	6.553214e-003
2.058618088378422e-002	4.735939e+000	5.299374e+000	4.800185e+000	6.614158e-003
2.058687088378422e-002	4.735345e+000	5.299374e+000	4.800185e+000	6.675104e-003
2.058756088378422e-002	4.734976e+000	5.299374e+000	4.800185e+000	6.736051e-003
2.058825088378422e-002	4.734833e+000	5.299374e+000	4.800185e+000	6.797000e-003
2.058894088378422e-002	4.734914e+000	5.299374e+000	4.800185e+000	6.857952e-003
2.058963088378422e-002	4.735217e+000	5.299374e+000	4.800185e+000	6.918904e-003
2.059032088378423e-002	4.735737e+000	5.299374e+000	4.800185e+000	6.979859e-003
2.059101088378423e-002	4.736468e+000	5.299374e+000	4.800185e+000	7.040816e-003
2.059170088378423e-002	4.737403e+000	5.299374e+000	4.800185e+000	7.101774e-003
2.059239088378423e-002	4.738533e+000	5.299374e+000	4.800185e+000	7.162733e-003
2.059308088378423e-002	4.739848e+000	5.299374e+000	4.800185e+000	7.223695e-003
2.059377088378423e-002	4.741334e+000	5.299374e+000	4.800185e+000	7.284658e-003
2.059446088378423e-002	4.742980e+000	5.299374e+000	4.800185e+000	7.345622e-003
2.059515088378423e-002	4.744770e+000	5.299374e+000	4.800185e+000	7.406589e-003
2.059584088378423e-002	4.746688e+000	5.299374e+000	4.800185e+000	7.467556e-003
2.059653088378424e-002	4.748720e+000	5.299374e+000	4.800185e+000	7.528525e-003
2.059722088378424e-002	4.750846e+000	5.299374e+000	4.800185e+000	7.589496e-003
2.059791088378424e-002	4.753050e+000	5.299374e+000	4.800185e+000	7.650468e-003
2.059860088378424e-002	4.755312e+000	5.299374e+000	4.800185e+000	7.711441e-003
2.059929088378424e-002	4.757614e+000	5.299374e+000	4.800185e+000	7.772409e-003
2.059998088378424e-002	4.759935e+000	5.299374e+000	4.800185e+000	7.833332e-003
2.060067088378424e-002	4.762258e+000	5.299374e+000	4.800185e+000	7.894153e-003
2.060136088378424e-002	4.764561e+000	5.299374e+000	4.800185e+000	7.954814e-003
2.060205088378424e-002	4.766826e+000	5.299374e+000	4.800185e+000	8.015261e-003
2.060274088378425e-002	4.769033e+000	5.299374e+000	4.800185e+000	8.075438e-003
2.060343088378425e-002	4.771165e+000	5.299374e+000	4.800185e+000	8.135290e-003
2.060412088378425e-002	4.773202e+000	5.299374e+000	4.800185e+000	8.194764e-003
2.060481088378425e-002	4.775127e+000	5.299374e+000	4.800185e+000	8.253811e-003
2.060550088378425e-002	4.776925e+000	5.299374e+000	4.800185e+000	8.312378e-003
2.060619088378425e-002	4.778579e+000	5.299374e+000	4.800185e+000	8.370419e-003
2.060688088378425e-002	4.780074e+000	5.299374e+000	4.800185e+000	8.427887e-003
2.060757088378425e-002	4.781398e+000	5.299374e+000	4.800185e+000	8.484738e-003
2.060826088378425e-002	4.782539e+000	5.299374e+000	4.800185e+000	8.540929e-003
2.060895088378426e-002	4.783485e+000	5.299374e+000	4.800185e+000	8.596422e-003
2.060964088378426e-002	4.784228e+000	5.299374e+000	4.800185e+000	8.651178e-003
2.061033088378426e-002	4.784760e+000	5.299374e+000	4.800185e+000	8.705163e-003
2.061102088378426e-002	4.785075e+000	5.299374e+000	4.800185e+000	8.758345e-003
2.061171088378426e-002	4.785168e+000	5.299374e+000	4.800185e+000	8.810692e-003
2.061240088378426e-002	4.785038e+000	5.299374e+000	4.800185e+000	8.862178e-003
2.061309088378426e-002	4.784681e+000	5.299374e+000	4.800185e+000	8.912778e-003
2.061378088378426e-002	4.784100e+000	5.299374e+000	4.800185e+000	8.962467e-003
2.061447088378426e-002	4.783296e+000	5.299374e+000	4.800185e+000	9.011230e-003
2.061516088378427e-002	4.782274e+000	5.299374e+000	4.800185e+000	9.059045e-003
2.061585088378427e-002	4.781039e+000	5.299374e+000	4.800185e+000	9.105898e-003
2.061654088378427e-002	4.779598e+000	5.299374e+000	4.800185e+000	9.151778e-003
2.061713231235570e-002	4.778186e+000	5.299374e+000	4.800185e+000	9.190327e-003
2.061772374092713e-002	4.776655e+000	5.299374e+000	4.800185e+000	9.228140e-003
2.061831516949856e-002	4.775005e+000	5.299374e+000	4.800185e+000	9.265219e-003
2.061890659806999e-002	4.773237e+000	5.299374e+000	4.800185e+000	9.301563e-003
2.061949802664142e-002	4.771351e+000	5.299374e+000	4.800185e+000	9.337172e-003
2.062008945521284e-002	4.769346e+000	5.299374e+000	4.800185e+000	9.372047e-003
2.062068088378427e-002	4.767222e+000	5.299374e+000	4.800185e+000	9.406187e-003
2.062146945521285e-002	4.764219e+000	5.299374e+000	4.800185e+000	9.450529e-003
2.062225802664142e-002	4.761160e+000	5.299374e+000	4.800185e+000	9.493599e-003
2.062304659806999e-002	4.758043e+000	5.299374e+000	4.800185e+000	9.535396e-003
2.062383516949857e-002	4.754870e+000	5.299374e+000	4.800185e+000	9.575919e-003
2.062462374092714e-002	4.751640e+000	5.299374e+000	4.800185e+000	9.615170e-003
2.062541231235571e-002	4.748353e+000	5.299374e+000	4.800185e+000	9.653148e-003
2.062620088378428e-002	4.745009e+000	5.299374e+000	4.800185e+000	9.689854e-003
2.062827088378429e-002	4.736705e+000	5.299374e+000	4.800185e+000	9.780470e-003
2.062850088378429e-002	4.735823e+000	5.299374e+000	4.800185e+000	9.789874e-003
2.062863016254063e-002	4.735332e+000	5.299374e+000	4.800185e+000	9.794929e-003
2.062956303119956e-002	4.731819e+000	5.299374e+000	4.800185e+000	9.827793e-003
2.063049589985849e-002	4.728614e+000	5.299374e+000	4.800185e+000	9.857524e-003
2.063142876851741e-002	4.725718e+000	5.299374e+000	4.800185e+000	9.884123e-003
2.063236163717634e-002	4.723131e+000	5.299374e+000	4.800185e+000	9.907589e-003
2.063329450583527e-002	4.720853e+000	5.299374e+000	4.800185e+000	9.927923e-003
2.063422737449420e-002	4.718883e+000	5.299374e+000	4.800185e+000	9.945125e-003
2.063516024315313e-002	4.717223e+000	5.299374e+000	4.800185e+000	9.959194e-003
2.063539024315313e-002	4.716892e+000	5.299374e+000	4.800185e+000	9.962332e-003
2.063562024315313e-002	4.716585e+000	5.299374e+000	4.800185e+000	9.965297e-003
2.063585024315313e-002	4.716302e+000	5.299374e+000	4.800185e+000	9.968054e-003
2.063608024315313e-002	4.716044e+000	5.299374e+000	4.800185e+000	9.970553e-003
2.063631024315313e-002	4.715811e+000	5.299374e+000	4.800185e+000	9.972753e-003
2.063654024315313e-002	4.715602e+000	5.299374e+000	4.800185e+000	9.974593e-003
2.063676347934655e-002	4.715423e+000	5.299374e+000	4.800185e+000	9.975928e-003
2.063699347934655e-002	4.715263e+000	5.299374e+000	4.800185e+000	9.976856e-003
2.063702697464491e-002	4.715242e+000	5.299374e+000	4.800185e+000	9.976936e-003
2.063706031545318e-002	4.715222e+000	5.299374e+000	4.800185e+000	9.976979e-003
2.063707065521917e-002	4.715215e+000	5.299374e+000	4.800185e+000	9.976991e-003
2.063708259710885e-002	4.715208e+000	5.299374e+000	4.800185e+000	9.977000e-003
2.063709010108097e-002	4.715204e+000	5.299374e+000	4.800185e+000	9.977004e-003
2.063709478324959e-002	4.715201e+000	5.299374e+000	4.800185e+000	9.977007e-003
2.063710414758683e-002	4.715196e+000	5.299374e+000	4.800185e+000	9.977011e-003
2.063712287626130e-002	4.715185e+000	5.299374e+000	4.800185e+000	9.977017e-003
2.063714059838047e-002	4.715174e+000	5.299374e+000	4.800185e+000	9.977019e-003
2.063717517598509e-002	4.715155e+000	5.299374e+000	4.800185e+000	9.977018e-003
2.063719634543005e-002	4.715143e+000	5.299374e+000	4.800185e+000	9.977014e-003
2.063721485279749e-002	4.715133e+000	5.299374e+000	4.800185e+000	9.977010e-003
2.063723713316839e-002	4.715122e+000	5.299374e+000	4.800185e+000	9.977004e-003
2.063725939496182e-002	4.715110e+000	5.299374e+000	4.800185e+000	9.977002e-003
2.063728976894519e-002	4.715095e+000	5.299374e+000	4.800185e+000	9.976999e-003
2.063732861088325e-002	4.715075e+000	5.299374e+000	4.800185e+000	9.976998e-003
2.063735466537552e-002	4.715063e+000	5.299374e+000	4.800185e+000	9.976998e-003
2.063738170888486e-002	4.715051e+000	5.299374e+000	4.800185e+000	9.976999e-003
2.063745212434738e-002	4.715020e+000	5.299374e+000	4.800185e+000	9.977000e-003
2.063830117481014e-002	4.714859e+000	5.299374e+000	4.800185e+000	9.976982e-003
2.063915022527291e-002	4.715013e+000	5.299374e+000	4.800185e+000	9.976964e-003
2.063999927573568e-002	4.715482e+000	5.299374e+000	4.800185e+000	9.976946e-003
2.064084832619844e-002	4.716266e+000	5.299374e+000	4.800185e+000	9.976929e-003
2.064169737666121e-002	4.717364e+000	5.299374e+000	4.800185e+000	9.976911e-003
